iteration,timestamp,nvehicles,ntripupdates,what,wall,cpu
2194,1567077365,218,154,"updating vehicle states",1377.21,3886.72
2194,1567077365,218,154,"updating network state",0.449345,1.091
2194,1567077365,218,154,"predicting ETAs",532.45,1163.26
2194,1567077365,218,154,"writing ETAs to protobuf feed",252.814,275.369
2195,1567077395,219,155,"loading vehicle positions",14.2531,3.994
2195,1567077395,219,155,"updating vehicle information",1.00102,1.001
2195,1567077395,219,155,"updating vehicle states",1317.82,3668.13
2195,1567077395,219,155,"updating network state",0.463631,0.703
2195,1567077395,219,155,"predicting ETAs",424.324,969.255
2195,1567077395,219,155,"writing ETAs to protobuf feed",263.95,278.441
2196,1567077425,218,156,"loading vehicle positions",14.2507,4.157
2196,1567077425,218,156,"updating vehicle information",1.0474,1.022
2196,1567077425,218,156,"updating vehicle states",1143.25,3335.74
2196,1567077425,218,156,"updating network state",0.397933,1.194
2196,1567077425,218,156,"predicting ETAs",491.195,1105.7
2196,1567077425,218,156,"writing ETAs to protobuf feed",255.408,277.785
2197,1567077454,216,152,"loading vehicle positions",14.0657,4.05
2197,1567077454,216,152,"updating vehicle information",0.99297,0.993
2197,1567077454,216,152,"updating vehicle states",1152.48,3225.38
2197,1567077454,216,152,"updating network state",0.417316,1.235
2197,1567077454,216,152,"predicting ETAs",523.791,1126.19
2197,1567077454,216,152,"writing ETAs to protobuf feed",254.512,277.037
2198,1567077484,215,152,"loading vehicle positions",12.5882,2.745
2198,1567077484,215,152,"updating vehicle information",1.00587,1.005
2198,1567077484,215,152,"updating vehicle states",1304.09,3310.17
2198,1567077484,215,152,"updating network state",0.507593,0.882
2198,1567077484,215,152,"predicting ETAs",479.259,1167.22
2198,1567077484,215,152,"writing ETAs to protobuf feed",250.978,273.27
2199,1567077514,216,150,"loading vehicle positions",14.0675,3.839
2199,1567077514,216,150,"updating vehicle information",0.997977,0.998
2199,1567077514,216,150,"updating vehicle states",1443.06,3787.96
2199,1567077514,216,150,"updating network state",0.484467,1.435
2199,1567077514,216,150,"predicting ETAs",424.842,937.893
2199,1567077514,216,150,"writing ETAs to protobuf feed",251.138,272.491
2200,1567077545,213,148,"loading vehicle positions",13.8492,3.752
2200,1567077545,213,148,"updating vehicle information",0.979085,0.979
2200,1567077545,213,148,"updating vehicle states",1355.33,3494.26
2200,1567077545,213,148,"updating network state",0.421369,0.843
2200,1567077545,213,148,"predicting ETAs",808.079,1546.01
2200,1567077545,213,148,"writing ETAs to protobuf feed",256.313,277.693
2201,1567077575,207,145,"loading vehicle positions",13.6581,3.63
2201,1567077575,207,145,"updating vehicle information",1.03919,0.98
2201,1567077575,207,145,"updating vehicle states",1298.22,2864.45
2201,1567077575,207,145,"updating network state",0.411397,1.223
2201,1567077575,207,145,"predicting ETAs",353.271,862.189
2201,1567077575,207,145,"writing ETAs to protobuf feed",251.487,272.093
2202,1567077604,205,142,"loading vehicle positions",14.0985,3.587
2202,1567077604,205,142,"updating vehicle information",0.950589,0.949
2202,1567077604,205,142,"updating vehicle states",1277.98,3501.91
2202,1567077604,205,142,"updating network state",0.827111,2.121
2202,1567077604,205,142,"predicting ETAs",454.433,1037.94
2202,1567077604,205,142,"writing ETAs to protobuf feed",249.415,271.963
2203,1567077633,202,144,"loading vehicle positions",12.5375,2.619
2203,1567077633,202,144,"updating vehicle information",0.946171,0.946
2203,1567077633,202,144,"updating vehicle states",1212.81,3236.53
2203,1567077633,202,144,"updating network state",0.824843,2.125
2203,1567077633,202,144,"predicting ETAs",441.556,981.226
2203,1567077633,202,144,"writing ETAs to protobuf feed",248.45,270.382
2204,1567077663,203,143,"loading vehicle positions",12.6254,2.563
2204,1567077663,203,143,"updating vehicle information",0.940123,0.94
2204,1567077663,203,143,"updating vehicle states",1473.91,3361.72
2204,1567077663,203,143,"updating network state",0.413737,1.102
2204,1567077663,203,143,"predicting ETAs",614.318,1261.65
2204,1567077663,203,143,"writing ETAs to protobuf feed",445.704,306.755
2205,1567077694,201,142,"loading vehicle positions",13.7409,3.708
2205,1567077694,201,142,"updating vehicle information",0.94103,0.941
2205,1567077694,201,142,"updating vehicle states",1272.95,2993.78
2205,1567077694,201,142,"updating network state",0.582263,0.582
2205,1567077694,201,142,"predicting ETAs",572.326,1051.03
2205,1567077694,201,142,"writing ETAs to protobuf feed",259.507,280.68
2206,1567077724,200,138,"loading vehicle positions",12.1211,2.522
2206,1567077724,200,138,"updating vehicle information",0.922984,0.923
2206,1567077724,200,138,"updating vehicle states",1238.59,3154.55
2206,1567077724,200,138,"updating network state",0.478648,1.182
2206,1567077724,200,138,"predicting ETAs",429.773,968.06
2206,1567077724,200,138,"writing ETAs to protobuf feed",248.203,270.599
2207,1567077754,196,138,"loading vehicle positions",12.2939,2.523
2207,1567077754,196,138,"updating vehicle information",0.948619,0.905
2207,1567077754,196,138,"updating vehicle states",1159.14,3234.19
2207,1567077754,196,138,"updating network state",0.475383,0.929
2207,1567077754,196,138,"predicting ETAs",443.299,917.443
2207,1567077754,196,138,"writing ETAs to protobuf feed",251.815,273.452
2208,1567077784,193,134,"loading vehicle positions",13.0646,3.385
2208,1567077784,193,134,"updating vehicle information",0.87856,0.878
2208,1567077784,193,134,"updating vehicle states",1213.16,3167.11
2208,1567077784,193,134,"updating network state",0.440001,1.077
2208,1567077784,193,134,"predicting ETAs",360.312,878.901
2208,1567077784,193,134,"writing ETAs to protobuf feed",248.405,270.101
2209,1567077814,197,131,"loading vehicle positions",13.9634,3.286
2209,1567077814,197,131,"updating vehicle information",0.915939,0.889
2209,1567077814,197,131,"updating vehicle states",1158.86,3341.74
2209,1567077814,197,131,"updating network state",0.572049,1.584
2209,1567077814,197,131,"predicting ETAs",468.495,1001.13
2209,1567077814,197,131,"writing ETAs to protobuf feed",249.526,272.094
2210,1567077845,193,129,"loading vehicle positions",12.9008,3.159
2210,1567077845,193,129,"updating vehicle information",0.877895,0.878
2210,1567077845,193,129,"updating vehicle states",1121.21,3048.03
2210,1567077845,193,129,"updating network state",0.476589,1.087
2210,1567077845,193,129,"predicting ETAs",1064.06,1841.29
2210,1567077845,193,129,"writing ETAs to protobuf feed",249.351,271.605
2211,1567077874,192,131,"loading vehicle positions",13.2591,3.264
2211,1567077874,192,131,"updating vehicle information",0.890618,0.834
2211,1567077874,192,131,"updating vehicle states",1084.19,2972.91
2211,1567077874,192,131,"updating network state",0.430704,1.058
2211,1567077874,192,131,"predicting ETAs",442.333,987.422
2211,1567077874,192,131,"writing ETAs to protobuf feed",247.329,269.936
2212,1567077904,192,127,"loading vehicle positions",13.1608,3.212
2212,1567077904,192,127,"updating vehicle information",0.869561,0.87
2212,1567077904,192,127,"updating vehicle states",1041.54,2737.09
2212,1567077904,192,127,"updating network state",0.422136,1.058
2212,1567077904,192,127,"predicting ETAs",374.032,899.009
2212,1567077904,192,127,"writing ETAs to protobuf feed",248.907,271.076
2213,1567077933,195,132,"loading vehicle positions",13.1076,3.182
2213,1567077933,195,132,"updating vehicle information",0.875817,0.876
2213,1567077933,195,132,"updating vehicle states",1124.15,3095.33
2213,1567077933,195,132,"updating network state",0.597042,1.619
2213,1567077933,195,132,"predicting ETAs",393.72,994.178
2213,1567077933,195,132,"writing ETAs to protobuf feed",248.826,268.536
2214,1567077964,191,128,"loading vehicle positions",13.0902,3.105
2214,1567077964,191,128,"updating vehicle information",0.870078,0.87
2214,1567077964,191,128,"updating vehicle states",1126.38,3146.58
2214,1567077964,191,128,"updating network state",0.444479,1.11
2214,1567077964,191,128,"predicting ETAs",629.95,1324.33
2214,1567077964,191,128,"writing ETAs to protobuf feed",254.351,269.925
2215,1567077994,187,128,"loading vehicle positions",12.9043,3.084
2215,1567077994,187,128,"updating vehicle information",0.801482,0.801
2215,1567077994,187,128,"updating vehicle states",1190.39,3448.83
2215,1567077994,187,128,"updating network state",0.463003,1.253
2215,1567077994,187,128,"predicting ETAs",549.99,1199.31
2215,1567077994,187,128,"writing ETAs to protobuf feed",246.869,269.054
2216,1567078024,186,125,"loading vehicle positions",12.8085,2.93
2216,1567078024,186,125,"updating vehicle information",0.865619,0.865
2216,1567078024,186,125,"updating vehicle states",1204.65,3157.59
2216,1567078024,186,125,"updating network state",0.411254,1.223
2216,1567078024,186,125,"predicting ETAs",408.336,1009.13
2216,1567078024,186,125,"writing ETAs to protobuf feed",246.158,267.937
2217,1567078054,191,125,"loading vehicle positions",13.2996,3.051
2217,1567078054,191,125,"updating vehicle information",0.858103,0.858
2217,1567078054,191,125,"updating vehicle states",1160.83,3332.51
2217,1567078054,191,125,"updating network state",0.408316,1.085
2217,1567078054,191,125,"predicting ETAs",365.525,879.076
2217,1567078054,191,125,"writing ETAs to protobuf feed",245.278,267.724
2218,1567078085,190,124,"loading vehicle positions",13.262,3.035
2218,1567078085,190,124,"updating vehicle information",0.862842,0.859
2218,1567078085,190,124,"updating vehicle states",1176.97,3012.9
2218,1567078085,190,124,"updating network state",0.457141,0.845
2218,1567078085,190,124,"predicting ETAs",344.802,843.108
2218,1567078085,190,124,"writing ETAs to protobuf feed",247.385,269.091
2219,1567078115,190,124,"loading vehicle positions",13.0655,2.966
2219,1567078115,190,124,"updating vehicle information",0.866732,0.866
2219,1567078115,190,124,"updating vehicle states",1116.72,3244.35
2219,1567078115,190,124,"updating network state",0.442184,0.884
2219,1567078115,190,124,"predicting ETAs",551.666,1031.47
2219,1567078115,190,124,"writing ETAs to protobuf feed",245.04,267.338
2220,1567078145,188,120,"loading vehicle positions",12.8461,3.035
2220,1567078145,188,120,"updating vehicle information",0.843734,0.844
2220,1567078145,188,120,"updating vehicle states",1085.55,2939.14
2220,1567078145,188,120,"updating network state",0.442515,1.303
2220,1567078145,188,120,"predicting ETAs",2642.96,3302.06
2220,1567078145,188,120,"writing ETAs to protobuf feed",244.827,266.62
2221,1567078175,191,125,"loading vehicle positions",12.6752,2.92
2221,1567078175,191,125,"updating vehicle information",0.865306,0.866
2221,1567078175,191,125,"updating vehicle states",1169.09,3103.82
2221,1567078175,191,125,"updating network state",0.513066,1.133
2221,1567078175,191,125,"predicting ETAs",338.918,889.534
2221,1567078175,191,125,"writing ETAs to protobuf feed",247.994,268.871
2222,1567078206,191,124,"loading vehicle positions",12.8696,3.026
2222,1567078206,191,124,"updating vehicle information",0.862939,0.862
2222,1567078206,191,124,"updating vehicle states",1043.92,2761.26
2222,1567078206,191,124,"updating network state",0.446615,0.662
2222,1567078206,191,124,"predicting ETAs",540.747,1029.88
2222,1567078206,191,124,"writing ETAs to protobuf feed",243.401,254.82
2223,1567078235,189,128,"loading vehicle positions",14.4193,4.163
2223,1567078235,189,128,"updating vehicle information",1.80826,1.808
2223,1567078235,189,128,"updating vehicle states",1047.07,3021.33
2223,1567078235,189,128,"updating network state",0.390942,1.173
2223,1567078235,189,128,"predicting ETAs",463.334,1082.82
2223,1567078235,189,128,"writing ETAs to protobuf feed",246.881,268.138
2224,1567078263,190,126,"loading vehicle positions",12.4146,3.002
2224,1567078263,190,126,"updating vehicle information",0.853386,0.853
2224,1567078263,190,126,"updating vehicle states",1050.83,2980.18
2224,1567078263,190,126,"updating network state",0.784128,2.015
2224,1567078263,190,126,"predicting ETAs",360.201,935.356
2224,1567078263,190,126,"writing ETAs to protobuf feed",246.62,269.191
2225,1567078293,189,127,"loading vehicle positions",12.8161,3.095
2225,1567078293,189,127,"updating vehicle information",0.854852,0.855
2225,1567078293,189,127,"updating vehicle states",1053.37,3012.89
2225,1567078293,189,127,"updating network state",2.66393,3.031
2225,1567078293,189,127,"predicting ETAs",475.523,946.085
2225,1567078293,189,127,"writing ETAs to protobuf feed",256.293,278.782
2226,1567078325,188,123,"loading vehicle positions",12.835,3.092
2226,1567078325,188,123,"updating vehicle information",0.842388,0.842
2226,1567078325,188,123,"updating vehicle states",1048.71,3079.61
2226,1567078325,188,123,"updating network state",0.409871,0.891
2226,1567078325,188,123,"predicting ETAs",366.845,880.697
2226,1567078325,188,123,"writing ETAs to protobuf feed",247.589,270.116
2227,1567078354,189,124,"loading vehicle positions",13.1193,3.189
2227,1567078354,189,124,"updating vehicle information",0.819131,0.818
2227,1567078354,189,124,"updating vehicle states",1058.33,2988.9
2227,1567078354,189,124,"updating network state",0.426178,1.327
2227,1567078354,189,124,"predicting ETAs",429.618,1054.5
2227,1567078354,189,124,"writing ETAs to protobuf feed",251.591,270.138
2228,1567078385,187,125,"loading vehicle positions",12.9356,3.065
2228,1567078385,187,125,"updating vehicle information",0.854513,0.854
2228,1567078385,187,125,"updating vehicle states",1054.75,3032
2228,1567078385,187,125,"updating network state",0.664801,1.724
2228,1567078385,187,125,"predicting ETAs",419.446,1014.22
2228,1567078385,187,125,"writing ETAs to protobuf feed",254.912,264.715
2229,1567078413,190,126,"loading vehicle positions",14.2295,3.632
2229,1567078413,190,126,"updating vehicle information",1.52635,1.526
2229,1567078413,190,126,"updating vehicle states",1096.23,3158.73
2229,1567078413,190,126,"updating network state",0.746761,1.192
2229,1567078413,190,126,"predicting ETAs",415.096,967.923
2229,1567078413,190,126,"writing ETAs to protobuf feed",246.093,268.578
2230,1567078442,188,126,"loading vehicle positions",13.0555,3.008
2230,1567078442,188,126,"updating vehicle information",0.806471,0.806
2230,1567078442,188,126,"updating vehicle states",1180.3,3147.24
2230,1567078442,188,126,"updating network state",0.414265,1.209
2230,1567078442,188,126,"predicting ETAs",1036.26,1706.2
2230,1567078442,188,126,"writing ETAs to protobuf feed",246.001,268.163
2231,1567078474,184,127,"loading vehicle positions",12.9142,3.085
2231,1567078474,184,127,"updating vehicle information",0.969385,0.883
2231,1567078474,184,127,"updating vehicle states",1110.17,3114.63
2231,1567078474,184,127,"updating network state",0.425403,0.997
2231,1567078474,184,127,"predicting ETAs",327.949,874.523
2231,1567078474,184,127,"writing ETAs to protobuf feed",250.668,270.327
2232,1567078505,181,125,"loading vehicle positions",12.6629,2.372
2232,1567078505,181,125,"updating vehicle information",0.898703,0.861
2232,1567078505,181,125,"updating vehicle states",956.177,2839
2232,1567078505,181,125,"updating network state",0.421568,1.157
2232,1567078505,181,125,"predicting ETAs",380.042,908.523
